"StationName","ID","District","lon","lat","StartYear","EndYear","Type","% Available","% missing","Number of Years","% Available 2022","% missing 2022","Remarks"
"Kpong","07006KPO","Kpone Katamanso",0.0667,6.15,1956,2023,"Agromet",57.9150358540697,42.0849641459303,34,57.9150358540697,42.0849641459303,""
"Tamale","07006TLE","Tamale Metropolitan",-0.8624,9.5539,1960,2023,"Synoptic",95.3584873374401,4.64151266255989,65,95.3584873374401,4.64151266255989,""
"Chinderi","07007CHI","Krachi Nchumuru",-0.1333,8.15,1964,1966,"Climate",96.8978102189781,3.10218978102191,3,9.37913980393889,90.6208601960611,""
"Chinderi","07007CHI","Krachi Nchumuru",-0.1333,8.15,1964,1966,"Rainfall",96.8978102189781,3.10218978102191,3,9.37913980393889,90.6208601960611,""
"Kete-Krachi","07008KRA","Krachi West",-0.0333,7.8167,1956,2018,"Synoptic",97.2143757333449,2.78562426665508,64,91.4105916966329,8.58940830336712,""
"Mankango","07012MAN","North East Gonja",-0.6,8.3333,1973,1979,"Agromet",78.5602503912363,21.4397496087637,8,10.9955098017742,89.0044901982258,""
"Nyankpala","07012NYA","Tolon",-0.9667,9.4,1952,2008,"Agromet",62.037251463923,37.962748536077,33,53.0616864742501,46.9383135257499,""
"Nyankpala","07012NYA","Tolon",-0.9667,9.4,1952,2008,"Climate",62.037251463923,37.962748536077,33,53.0616864742501,46.9383135257499,""
"Hohoe","07016HOH","Hohoe Municipal",0.4833,7.15,1963,2003,"Climate",94.644407345576,5.35559265442403,42,64.6725986767054,35.3274013232946,""
"Ho","07017HO-","Ho Municipal",0.4667,6.6,1956,2023,"Synoptic",95.6919112614245,4.30808873857551,69,95.6919112614245,4.30808873857551,""
"Kpando","07017KPA","Kpando Municipal",0.2833,7,1963,2017,"Agromet",88.4865366759517,11.5134633240483,52,84.2836333368016,15.7163666631984,""
"Kpando","07017KPA","Kpando Municipal",0.2833,7,1963,2017,"Climate",88.4865366759517,11.5134633240483,52,84.2836333368016,15.7163666631984,""
"Amankwakrom","07024AMA","Kwahu Afram Plains North",0.0167,7.05,1966,1986,"Agromet",63.0307337004797,36.9692662995203,17,29.0736264186504,70.9263735813496,""
"Amankwakrom","07024AMA","Kwahu Afram Plains North",0.0167,7.05,1966,1986,"Climate",63.0307337004797,36.9692662995203,17,29.0736264186504,70.9263735813496,""
"Kpeve","07026KPE","South Dayi",0.3333,6.6833,1953,2014,"Agromet",92.062814308758,7.93718569124205,63,86.0952127423577,13.9047872576423,""
"Somanya","07028SOM","Yilo Krobo",-0.0167,6.1,1957,1975,"Climate",72.4167747514051,27.5832252485949,19,20.8454326723637,79.1545673276363,""
"Ahunda Adaklu","07031AHU","Adaklu",0.55,6.3,1963,2005,"Climate",82.6196101594802,17.3803898405198,38,67.2132624560771,32.7867375439229,""
"Amelorkope","07032AME","Central Tongu",0.5833,6.1167,1956,1967,"Rainfall",84.1965471447543,15.8034528552457,13,24.5805723953193,75.4194276046807,""
"Amelorkope","07032AME","Central Tongu",0.5833,6.1167,1956,1967,"Climate",84.1965471447543,15.8034528552457,13,24.5805723953193,75.4194276046807,""
"Aveyime","07034AVE","North Tongu",0.3667,6.0333,1963,2018,"Agromet",78.2829764349271,21.7170235650729,52,73.0641113392654,26.9358886607346,""
"Kpedzeglo Mafi","07037KPE","Hohoe",0.55,6.2333,2012,2017,"Climate",9.76277372262774,90.2372262773723,4,5.32603285216526,94.6739671478347,""
"Somanya","07053SOM","Yilo Krobo",-0.0167,6.1,1971,2017,"Climate",74.1713753131007,25.8286246868993,43,67.0404886010636,32.9595113989364,""
"Tsito","07055TSI","Tsito",0.2833,6.5333,1974,2017,"Climate",57.6077824452797,42.3922175547203,23,53.3038746368807,46.6961253631193,""
"Akosombo","07059AKO","Asuogyaman",0.05,6.3,1963,2020,"Agromet",91.2768468255841,8.72315317441587,59,88.2363677846224,11.7636322153776,""
"Mem Chemfere","07059MEM","Kwahu Afram Plains North",-0.05,6.95,1967,1976,"Rainfall",65.0538583789511,34.9461416210489,10,16.3995726495727,83.6004273504274,""
"Mem Chemfere","07059MEM","Kwahu Afram Plains North",-0.05,6.95,1967,1976,"Climate",65.0538583789511,34.9461416210489,10,16.3995726495727,83.6004273504274,""
"Amedzofe","07060AME","Ho West",0.4333,6.85,1963,2010,"Climate",92.4309833447411,7.56901665525895,49,73.9447866757928,26.0552133242072,""
"Boso","07061BOS","Asuogyaman",0.17,6.5464,1972,2015,"Climate",96.2182029209788,3.78179707902119,45,88.8902126645619,11.1097873354381,""
"Boso","07061BOS","Asuogyaman",0.1667,6.55,1972,2015,"Climate",96.2182029209788,3.78179707902119,45,88.8902126645619,11.1097873354381,""
"Adidome","07062ADI","Central Tongu",0.5167,6.0667,1964,2022,"Agromet",58.0603248259861,41.9396751740139,44,58.0603248259861,41.9396751740139,""
"Asutsuare","07063ASU","Asutuare",0.1833,6.0667,1977,2023,"Agromet",45.3104974950484,54.6895025049516,28,45.3104974950484,54.6895025049516,""
"Asutsuare","07070ASU","Asutuare",0.1963,6.0757,1972,2022,"Agromet",21.8273566673824,78.1726433326176,17,21.8273566673824,78.1726433326176,""
"Botoku","07073BOT","North Dayi",0.2667,6.75,1995,2006,"Climate",64.4992014601871,35.5007985398129,11,27.6425149115088,72.3574850884912,""
"Ogoli","07074OGO","Asuogyaman",0.1,6.1833,1973,1976,"Rainfall",66.5297741273101,33.4702258726899,5,5.32252765305005,94.67747234695,""
"Asante Krom (Dodi)","07075ASA","Asuogyaman",0.15,6.5333,1973,2010,"Agromet",86.4183298508538,13.5816701491462,39,65.67736282992,34.32263717008,""
"Kpandae","08002KPA","Kpandai",-0.0167,8.4333,1953,2009,"Climate",15.6827897593544,84.3172102406456,20,12.7703680525678,87.2296319474322,""
"Yendi","08010YDI","Yendi",-0.0167,9.45,1951,2023,"Synoptic",85.417994974309,14.582005025691,70,85.417994974309,14.582005025691,""
"Zongo Macheri","08011ZON","Krachi Nchumuru",-0.1167,8.25,1967,1993,"Climate",56.7024944230379,43.2975055769621,21,27.3393957172191,72.6606042827809,""
"Krachi Nkwanta","09003KRA","Krachi West",0.5167,8.2667,1975,2013,"Climate",82.9024460195845,17.0975539804155,34,73.0627572759443,26.9372427240557,""
"Krachi Nkwanta","09003KRA","Krachi West",0.5,8.2667,1975,2013,"Climate",82.9024460195845,17.0975539804155,34,73.0627572759443,26.9372427240557,""
"Kpedze","09005KPE","Ho-West",0.0333,7.9333,2005,2017,"Climate",51.558550968829,48.441449031171,10,37.2376026772133,62.7623973227867,""
"Akropong Akwapim","10062AKR","Akwapem North",-0.0833,5.9667,1995,2000,"Climate",81.9343065693431,18.0656934306569,7,17.5613571917473,82.4386428082527,""
"Atebubu","11002ATE","Atebubu-Amantin Municipal",-0.9833,7.75,1956,2014,"Climate",96.5289887962543,3.47101120374573,60,90.230667887368,9.76933211263203,""
"Prang","11006PRA","Pru East",-0.8833,7.9833,1964,2013,"Climate",93.5333798557804,6.46662014421958,49,85.3738156532817,14.6261843467183,""
"Donkorkrom","13000DON","Kwahu North",-0.1,7.05,1995,2014,"Climate",30.0205338809035,69.9794661190965,10,21.4432384863596,78.5567615136404,""
"Ejura","14004EJU","Ejura Sekyedumase",-1.3667,7.3833,1958,2023,"Agromet",95.6648697214735,4.33513027852651,65,95.6648697214735,4.33513027852651,""
"Ejura","14004EJU","Ejura Sekyedumase",-1.3667,7.3833,1958,2023,"Climate",95.6648697214735,4.33513027852651,65,95.6648697214735,4.33513027852651,""
"Tafo Kwahu","14008TAF","Kwahu South",-0.6667,6.65,1963,2016,"Climate",72.8701645891713,27.1298354108287,37,68.0666706781395,31.9333293218605,""
"Ashanti-Mampong","14009MAM","Mampong",-1.4,7.0667,1963,2020,"Climate",94.5499628068436,5.45003719315645,57,92.8689722357526,7.13102776424745,""
"Begoro","14014BEG","Fanteakwa",-0.3833,6.3833,1964,2013,"Climate",87.821023597916,12.178976402084,44,79.7839463206838,20.2160536793162,""
"Huhunya","14039HAV","Yilo Krobo Municipal",-0.1667,6.1667,2011,2019,"Agromet",2.76848189838759,97.2315181016124,3,2.07620351357518,97.9237964864248,""
"Huhunya","14039HUH","Yilo Krobo Municipal",-0.1667,6.1667,1964,2022,"Agromet",82.5522041763341,17.4477958236659,56,82.5522041763341,17.4477958236659,""
"Abetifi-Kwahu","14042ABE","Kwahu East",-0.7472,6.6803,1964,2018,"Climate",40.6292000597342,59.3707999402658,27,37.8747099767981,62.1252900232019,""
"Mpraeso","14044MPR","Kwahu South",-0.7333,6.5833,1963,2016,"Climate",88.2072601906307,11.7927398093693,54,79.3885466575405,20.6114533424595,""
"Asesewa","14045ASE","Upper Manya",-0.1333,6.3833,1975,2014,"Agromet",96.8240930869268,3.17590691307323,41,80.6867442391056,19.3132557608944,""
"Ampaam New","14051AMP","Kwahu South",-0.3333,6.6167,1978,1985,"Agromet",86.5845311430527,13.4154688569473,9,15.3930396690192,84.6069603309808,""
"Forifori","14057FOR","Kwahu Afram Plains South",-0.3333,6.8333,1972,2016,"Climate",91.6161349854996,8.38386501450039,43,85.4464422929153,14.5535577070847,""
"Akropong Akwapim","14062AKR","Akwapem North",-0.0833,5.9667,1963,2016,"Climate",93.9920908537822,6.0079091462178,55,84.5950262377367,15.4049737622633,""
"Abetifi","14067ABE","Kwahu East",-0.7472,6.6803,1981,2023,"Synoptic",96.7016873607132,3.29831263928685,44,96.7016873607132,3.29831263928685,""
"Akatsi School","15051AKA","Akatsi South",0.8008,6.1256,1971,1983,"Agromet",63.18449873631,36.81550126369,11,15.7952930026852,84.2047069973148,""
"Akatsi","15076AKA","Akatsi South",0.8,6.1167,1976,2023,"Synoptic",96.2924937257586,3.7075062742414,49,96.2924937257586,3.7075062742414,""
"Bechem","16004BEC","Tano South",-2.0333,7.0833,1964,2009,"Climate",95.5344977084108,4.46550229158925,47,83.2883369330454,16.7116630669546,""
"Bibiani","16004BIB","BAB Municipal",-2.35,6.4667,1958,2015,"Climate",75.5900439238653,24.4099560761347,39,70.3244612744163,29.6755387255837,""
"Enchi","16007ENC","Aowin",-2.8167,5.8167,1954,2016,"Climate",77.4601501778422,22.5398498221578,51,73.2327006426543,26.7672993573457,""
"Sefwi  Wiawso","16008WIA","Sefwi - Wiawso",-2.4833,6.2,1995,2019,"Climate",60.7162413755339,39.2837586244661,19,54.2094455852156,45.7905544147844,""
"Goaso","16010GOA","Asunafo North Municipal",-2.5167,6.8,1956,2017,"Agromet",92.9859625196924,7.01403748030755,60,89.1579303347988,10.8420696652012,""
"Goaso","16010GOA","Asunafo North Municipal",-2.5167,6.8,1956,2017,"Rainfall",92.9859625196924,7.01403748030755,60,89.1579303347988,10.8420696652012,""
"Sefwi Bekwai","16015BEK","Bibiani Anhwiase Bekwai",-2.3211,6.1965,1964,2023,"Synoptic",97.5998174766142,2.40018252338581,61,97.5998174766142,2.40018252338581,""
"Sefwi Wiawso","16026WIA","Sefwi - Wiawso",-2.4833,6.2,1991,2017,"Agromet",33.6848509430136,66.3151490569864,12,28.4223134839151,71.5776865160849,""
"Sefwi  Wiawso","16026WIA","Sefwi - Wiawso",-2.4833,6.2,1991,2017,"Rainfall",33.6848509430136,66.3151490569864,12,28.4223134839151,71.5776865160849,""
"Kumasi","17009KSI","Kumasi",-1.5916,6.7169,1946,2023,"Synoptic",93.2114149320791,6.78858506792095,78,93.2114149320791,6.78858506792095,""
"Kwadaso","17012KWA","Kumasi",-1.65,6.7,1952,2017,"Agromet",77.9996483560646,22.0003516439354,50,74.5791205360359,25.4208794639641,""
"Dunkwa","17015DUN","Upper Denkyira East",-1.7833,5.9667,1963,2013,"Climate",98.3791134076693,1.62088659233071,52,90.3063135032579,9.69368649674213,""
"Owabi","17016OWA","Owabi",-1.7167,6.75,1952,2018,"Climate",51.4588100686499,48.5411899313501,44,48.5597501253229,51.4402498746771,""
"Akrokerri","17021AKR","Adansi North",-1.6333,6.3,2010,2020,"Climate",68.2677949228472,31.7322050771528,11,57.7716933445661,42.2283066554339,""
"Bekwai-Ashanti","17025BEK","Bekwai Municipal",-1.5667,6.45,1963,2018,"Climate",81.4999511098074,18.5000488901926,53,76.0666210358202,23.9333789641798,""
"Bekwai - Ashanti","17025BEK","Bekwai Municipal",-1.5667,6.45,1963,2018,"Climate",81.4999511098074,18.5000488901926,53,76.0666210358202,23.9333789641798,""
"Adubia Manso","17027ADU","Amansie West",-1.95,6.4,2011,2019,"Agromet",22.299969577122,77.700030422878,7,16.7237052247319,83.2762947752681,""
"Adubia Manso","17027EDU","Amansie West",-1.95,6.4,2002,2019,"Agromet",68.3602068755704,31.6397931244296,17,58.5919165580183,41.4080834419817,""
"Kumasi","17036KUM","Kumasi",-1.6,6.7167,1960,2023,"Agromet",50.5173074466726,49.4826925533274,29,50.5173074466726,49.4826925533274,""
"Obuasi","170390BU","Obuasi Municipal",-1.6667,6.2,2005,2005,"Climate",8.49315068493151,91.5068493150685,2,0.471554609066018,99.528445390934,""
"Obuasi","17039OBU","Obuasi Municipal",-1.6667,6.2,1995,2008,"Climate",94.5443879546343,5.45561204536567,15,47.2768162706561,52.7231837293439,""
"Akrokerri","17040AKR","Adansi North",-1.65,6.2999,1963,2018,"Climate",61.4696391903784,38.5303608096216,42,57.3716632443532,42.6283367556468,""
"Barekese","17044BAR","Atwima Nwabiagya",-1.7333,6.85,1969,2006,"Climate",56.9637581958354,43.0362418041646,27,40.0851797393906,59.9148202606094,""
"Akropong Wassaw","18002WAS","Akwapem North",-2.0833,5.7833,2000,2016,"Agromet",84.2995169082126,15.7004830917874,18,62.3140102368766,37.6859897631234,""
"Bogoso","18005BOG","Prestea- Huni Valley",-2.0333,5.4,1953,2013,"Climate",57.281461048226,42.718538951774,40,51.8750358927238,48.1249641072762,""
"Bondaye","18006BON","Prestea- Huni Valley",-2.1667,5.4,1953,1964,"Climate",91.3807734270821,8.61922657291792,13,25.6107090680529,74.3892909319471,""
"Bondaye","18006BON","Prestea- Huni Valley",-2.1667,5.4,1953,1964,"Rainfall",91.3807734270821,8.61922657291792,13,25.6107090680529,74.3892909319471,""
"Kanayerobo","18007KAN","BAB Municipal",-2.2833,6.25,1952,2001,"Climate",48.3217434156491,51.6782565843509,28,34.0300003856091,65.9699996143909,""
"Kanayerebo","18007KAN","BAB Municipal",-2.2833,6.25,1952,2001,"Climate",48.3217434156491,51.6782565843509,28,34.0300003856091,65.9699996143909,""
"Atieku","18026ATI","Wassa East",-1.7,5.5667,1972,2014,"Climate",59.0156628040239,40.9843371959761,31,49.7584281726433,50.2415718273567,""
"Prestea","18026PRE","Prestea- Huni Valley",-2.15,5.4333,1969,1976,"Climate",78.6105407255305,21.3894592744695,9,11.6463012726259,88.3536987273741,""
"Bogoso","18027BOG","Prestea- Huni Valley",-2.0333,5.5667,1948,1971,"Climate",27.2187999087383,72.7812000912617,10,8.70993648244141,91.2900635175586,""
"Tarkwa-U.M.A.T.","18033TAR","Tarkwa Nsuaem Minicipal",-1.9833,5.3,1969,2019,"Climate",56.8690610404252,43.1309389595748,33,53.7088678192973,46.2911321807027,""
"Aboso","18039ABO","Prestea-Huni Valley",-1.9667,5.3667,1953,1969,"Climate",66.8509462045503,33.1490537954497,13,21.8606591572799,78.1393408427201,""
"Aboso","18039ABO","Prestea-Huni Valley",-1.95,5.35,1953,1969,"Rainfall",66.8509462045503,33.1490537954497,13,21.8606591572799,78.1393408427201,""
"Akokoaso","19001AKO","Akyem Mansa",-1.0667,6.15,1974,2018,"Agromet",81.4249209053298,18.5750790946702,43,74.7778957367156,25.2221042632844,""
"Bobiri","19004BOB","Ejisu Juaben Municipal",-1.35,6.6833,1953,2020,"Agromet",43.0849136369127,56.9150863630873,38,41.8547346188446,58.1452653811554,""
"Obo-Kwahu","19005OBO","Kwahu South",-0.8167,6.6,1964,1980,"Rainfall",50.354267310789,49.645732689211,13,14.5104408352668,85.4895591647332,""
"Konongo","19007KON","Asante Akim Central",-1.2167,6.6167,1953,2010,"Climate",95.3880287009063,4.61197129909365,59,79.0354754175304,20.9645245824696,""
"Konongo","19007KOO","Asante Akim Central",-1.2167,6.6167,1995,1995,"Climate",8.49315068493151,91.5068493150685,2,0.303119194289625,99.6968808057104,""
"Effiduasi","19017EFI","Sekyere East",-1.4,6.9167,1969,2016,"Climate",92.7960301163587,7.20396988364134,49,82.4874511991076,17.5125488008924,""
"Amentia","19022AME","Asante Akim South",-1.1667,6.2167,1953,1981,"Climate",71.648413897281,28.351586102719,27,29.6827942269332,70.3172057730668,""
"Pankese","19030PAN","Glinyigbatakpo ( Ahorlikope)",0.51,6.31,1956,2016,"Climate",88.6091288541807,11.3908711458193,60,80.6758744687806,19.3241255312194,""
"Nkawkaw","19043NKA","Nkwanta South",-0.7667,6.55,1963,2016,"Climate",96.3835817761915,3.61641822380852,55,91.142821690036,8.85717830996401,""
"Agogo","20003AGO","Asante Akim North",-1.0833,6.7833,1963,2013,"Climate",93.8640755851407,6.13592441485935,52,79.7855350216746,20.2144649783254,""
"Dormaa Ahenkro","20008DOR","Dormaa Ahenkro",-2.8833,7.2833,1956,1966,"Climate",85.5649576903932,14.4350423096068,12,14.0487087283426,85.9512912716574,""
"Assin Nyankumasi","20009ASS","Assin Nyankomase",-1.2833,5.75,1956,1956,"Climate",7.10382513661202,92.896174863388,2,0.10624387054593,99.8937561294541,""
"Assin Foso","20009FOS","Assin Fosu",-1.2833,5.7667,1956,2022,"Climate",60.2811376266754,39.7188623733246,53,60.2811376266754,39.7188623733246,""
"Dormaa Ahenkro","20021DOR","Dormaa Ahenkro",-2.8833,7.2833,1969,2016,"Climate",71.4688128772636,28.5311871227364,31,66.1654135338346,33.8345864661654,""
"Bunso","21015BUN","Abuakwa North",-0.4667,6.2833,1954,2018,"Agromet",56.9942293921907,43.0057706078093,43,53.6901833187842,46.3098166812158,""
"Kade","21017KAD","Kwaebibirem",-0.8333,6.1,1956,2018,"Climate",86.6368258658902,13.3631741341098,63,81.4645308924485,18.5354691075515,""
"Kade","21018KAD","Kwaebibirem",-0.8167,6.1,1957,1992,"Experimental",81.907369381702,18.092630618298,36,44.6776736082303,55.3223263917697,""
"Kibi","21020KIB","East Akim Municipal",-0.55,6.1667,1954,2020,"Climate",62.0344604660314,37.9655395339686,42,60.7871760266615,39.2128239733385,""
"Akim Oda","21022ODA","Birim Central",-0.9833,5.9167,1972,1973,"Rainfall",79.9671592775041,20.0328407224959,3,5.09547475804342,94.9045252419566,""
"Kusi","21067KUS","Denkyembour",-0.8667,6.0333,1995,2018,"Climate",94.4558521560575,5.54414784394251,25,80.9621589909064,19.0378410090936,""
"Akim Oda","21088ODA","Birim Central",-0.9784,5.9293,1972,2023,"Synoptic",93.2080240088454,6.79197599115463,53,93.2080240088454,6.79197599115463,""
"Sege","22001SEG","Ningo Prampram",0.35,5.85,1972,1976,"Climate",91.4687774846086,8.53122251539138,6,15.4363744310311,84.5636255689689,""
"Pokoase","22014POK","Ga West Municipal",-0.2833,5.6833,1953,2016,"Agromet",88.4074496389206,11.5925503610794,59,84.0336893445029,15.9663106554971,""
"Pokoase","22014POK","Ga West Municipal",-0.2833,5.6833,1953,2016,"Climate",88.4074496389206,11.5925503610794,59,84.0336893445029,15.9663106554971,""
"Weija","22020WEI","Ga South",-0.35,5.5667,1952,1982,"Climate",90.5590391239071,9.4409608760929,32,39.5403539891258,60.4596460108742,""
"Tafo","22024TAF","Abuakwa North",-0.3667,6.2167,1958,2009,"Agromet",91.1546359184963,8.84536408150372,53,72.9244766437808,27.0755233562192,""
"Nsawam","22027NSA","Nsawan-Aoagyire Minicipal",-0.35,5.8167,1953,2016,"Climate",65.3661875427789,34.6338124572211,47,59.7645402276372,40.2354597723628,""
"Koforidua","22029KOF","New-Juaben Municipal",-0.25,6.0833,1954,1976,"Climate",87.7253906771738,12.2746093228262,21,41.3406766325728,58.6593233674272,""
"Koforidua","22050KDA","New-Juaben Municipal",-0.25,6.0833,1969,2023,"Agromet",98.6679805633899,1.33201943661014,56,98.6679805633899,1.33201943661014,""
"Koforidua","22050KDA","New-Juaben Municipal",0.2708,6.0864,1969,2023,"Synoptic",98.6679805633899,1.33201943661014,56,98.6679805633899,1.33201943661014,""
"Cape Coast","23000CAP","Cape Coast",-1.2652,5.1025,1960,1972,"Rainfall",44.235882997028,55.764117002972,10,11.470290002028,88.529709997972,""
"Cape Coast","23000CAP","Cape Coast",-1.2652,5.1025,1960,1972,"Climate",44.235882997028,55.764117002972,10,11.470290002028,88.529709997972,""
"Inchaban","23000INC","Shama",-1.6833,4.9833,1954,2012,"Climate",55.169373549884,44.830626450116,37,47.1748273946512,52.8251726053488,""
"Axim","23001AXM","Nzema East Municipal",-2.2333,4.8667,1960,2022,"Climate",95.7929535368173,4.20704646318268,63,95.7929535368173,4.20704646318268,""
"Axim","23001AXM","Nzema East Municipal",-2.2333,4.8667,1960,2022,"Synoptic",95.7929535368173,4.20704646318268,63,95.7929535368173,4.20704646318268,""
"Pretsea","23001PRE","Prestea- Huni Valley",-1.8667,4.9333,1971,2014,"Climate",43.5246736862536,56.4753263137464,18,38.1199269049339,61.8800730950661,""
"Ada","23002ADA","Dangme East",0.622,5.7777,1951,2021,"Synoptic",95.8431342305171,4.15686576948289,71,94.5128907141227,5.48710928587725,""
"Sese","23002SES","Ahanta West Municipal",-1.9167,4.85,1963,1969,"Rainfall",72.6499763816722,27.3500236183278,8,13.0383180739234,86.9616819260766,""
"Esiama","23003ESI","Nzema East",-2.35,4.9333,1960,1979,"Climate",74.798083504449,25.201916495551,21,23.7451653556994,76.2548346443006,""
"Takoradi","23003TDI","Sekondi-Takoradi Metro",-1.7744,4.8935,1958,2023,"Synoptic",96.0922591885838,3.90774081141625,67,96.0922591885838,3.90774081141625,""
"Achimota","23005ACH","Ayawaso East",-0.2167,5.6167,1953,1972,"Climate",88.3641341546886,11.6358658453114,21,25.2473892126569,74.7526107873431,""
"Princes Town","23005PRI","Ahanta West Municipal",-2.1333,4.8,1963,2012,"Climate",76.7298546453212,23.2701453546788,36,68.3676514473292,31.6323485526708,""
"Asebu","23007ASE","Abura Asebu Kwamankese",-1.2167,5.2167,1964,1982,"Climate",85.0576368876081,14.9423631123919,20,27.3921113689095,72.6078886310905,""
"Nkroful","23008NKR","Ellembelle",-2.3232,4.9667,1976,2014,"Climate",47.2235872235872,52.7764127764128,24,39.1856468806431,60.8143531193569,""
"Asuansi","23011ASU","Abura Asebu Kwamankese",-1.2333,5.3,1953,2016,"Climate",93.6815537303217,6.3184462696783,65,85.6533813118473,14.3466186881527,""
